,time,action,posX,posY,press,tilt,orient,calPosY
976,13221447,2,590.4533,1541.2755,0.117216125,0.7165725,-1.2037947,1782.2755
977,13221451,2,591.4524,1532.2792,0.117460325,0.7165725,-1.2037947,1773.2792
978,13221455,2,593.4505,1524.2825,0.117704526,0.7165725,-1.2037947,1765.2825
979,13221459,2,595.44867,1516.2856,0.118192926,0.7165725,-1.2037947,1757.2856
980,13221464,2,597.44684,1508.289,0.11868133,0.7165725,-1.2037947,1749.289
981,13221467,2,599.44495,1501.2917,0.11916973,0.7165725,-1.2037947,1742.2917
982,13221472,2,600.44403,1494.2947,0.11965813,0.7165725,-1.2037947,1735.2947
983,13221476,2,602.4422,1487.2975,0.12039073,0.7165725,-1.2037947,1728.2975
984,13221480,2,604.4403,1479.3007,0.12112333,0.7165725,-1.2037947,1720.3007
985,13221484,2,606.4385,1470.3043,0.12185593,0.7165725,-1.2037947,1711.3043
986,13221489,2,608.43665,1461.308,0.12258853,0.7165725,-1.2037947,1702.308
987,13221493,2,610.4348,1452.3116,0.12356533,0.7165725,-1.2037947,1693.3116
988,13221497,2,612.4329,1444.315,0.12454213,0.7165725,-1.2037947,1685.315
989,13221501,2,613.432,1435.3186,0.12551893,0.7165725,-1.2037947,1676.3186
990,13221505,2,615.4302,1427.3219,0.12649573,0.7165725,-1.2037947,1668.3219
991,13221509,2,616.42926,1419.3251,0.12747253,0.7165725,-1.2037947,1660.3251
992,13221513,2,617.4283,1411.3284,0.12844934,0.72172785,-1.1806145,1652.3284
993,13221518,2,618.42737,1403.3315,0.12942614,0.7056966,-1.1728354,1644.3315
994,13221522,2,619.42645,1394.3352,0.13040294,0.7056966,-1.1728354,1635.3352
995,13221526,2,619.42645,1385.3389,0.13137974,0.7056966,-1.1728354,1626.3389
996,13221530,2,621.4246,1377.3422,0.13235654,0.7056966,-1.1728354,1618.3422
997,13221534,2,622.4237,1369.3455,0.13333334,0.7056966,-1.1728354,1610.3455
998,13221539,2,623.4227,1361.3486,0.13431014,0.7056966,-1.1728354,1602.3486
999,13221543,2,623.4227,1353.3519,0.13528694,0.7056966,-1.1728354,1594.3519
1000,13221547,2,624.4218,1345.3551,0.13626374,0.7056966,-1.1728354,1586.3551
1001,13221551,2,625.4209,1336.3588,0.13724054,0.7056966,-1.1728354,1577.3588
1002,13221555,2,625.4209,1328.362,0.13821734,0.7056966,-1.1728354,1569.362
1003,13221559,2,626.42,1320.3654,0.13919415,0.7056966,-1.1728354,1561.3654
1004,13221563,2,627.41907,1312.3685,0.14017095,0.7056966,-1.1728354,1553.3685
1005,13221568,2,628.41815,1304.3718,0.14114775,0.7056966,-1.1728354,1545.3718
1006,13221572,2,629.41724,1296.3751,0.14212455,0.7056966,-1.1728354,1537.3751
1007,13221576,2,629.41724,1288.3783,0.14310135,0.7056966,-1.1728354,1529.3783
1008,13221580,2,630.41626,1280.3816,0.14407815,0.7056966,-1.1728354,1521.3816
1009,13221584,2,631.41534,1272.3848,0.14505495,0.7056966,-1.1728354,1513.3848
1010,13221589,2,631.41534,1264.3881,0.14603175,0.7056966,-1.1728354,1505.3881
1011,13221593,2,632.4144,1256.3914,0.14676435,0.7056966,-1.1728354,1497.3914
1012,13221597,2,632.4144,1249.3942,0.14749695,0.7056966,-1.1728354,1490.3942
1013,13221601,2,633.4135,1241.3975,0.14822955,0.7056966,-1.1728354,1482.3975
1014,13221605,2,633.4135,1234.4003,0.14896215,0.7056966,-1.1728354,1475.4003
1015,13221609,2,634.4126,1226.4036,0.14969476,0.7056966,-1.1728354,1467.4036
1016,13221613,2,634.4126,1219.4064,0.15042736,0.7056966,-1.1728354,1460.4064
1017,13221618,2,634.4126,1211.4097,0.15115996,0.6897224,-1.1646441,1452.4097
1018,13221622,2,634.4126,1203.4128,0.15189256,0.6897224,-1.1646441,1444.4128
1019,13221626,2,635.4117,1196.4156,0.15262516,0.6897224,-1.1646441,1437.4156
1020,13221630,2,635.4117,1189.4186,0.15335776,0.6897224,-1.1646441,1430.4186
1021,13221634,2,635.4117,1181.4218,0.15384616,0.6897224,-1.1646441,1422.4218
1022,13221639,2,635.4117,1174.4247,0.15433456,0.6897224,-1.1646441,1415.4247
1023,13221643,2,635.4117,1167.4275,0.15482296,0.6897224,-1.1646441,1408.4275
1024,13221647,2,635.4117,1161.4299,0.15531136,0.6897224,-1.1646441,1402.4299
1025,13221651,2,636.4107,1154.4327,0.15579976,0.6897224,-1.1646441,1395.4327
1026,13221655,2,636.4107,1147.4357,0.15628816,0.6897224,-1.1646441,1388.4357
1027,13221659,2,636.4107,1140.4385,0.15677656,0.6897224,-1.1646441,1381.4385
1028,13221664,2,636.4107,1133.4413,0.15726496,0.6842194,-1.188578,1374.4413
1029,13221667,2,636.4107,1126.4441,0.15775336,0.6842194,-1.188578,1367.4441
1030,13221672,2,636.4107,1119.447,0.15824176,0.6897224,-1.1646441,1360.447
1031,13221676,2,636.4107,1112.4498,0.15873016,0.6897224,-1.1646441,1353.4498
1032,13221680,2,636.4107,1106.4523,0.15921856,0.6897224,-1.1646441,1347.4523
1033,13221684,2,636.4107,1100.4547,0.15970697,0.6897224,-1.1646441,1341.4547
1034,13221688,2,636.4107,1094.4572,0.16019537,0.6897224,-1.1646441,1335.4572
1035,13221693,2,636.4107,1088.4596,0.16068377,0.6897224,-1.1646441,1329.4596
1036,13221697,2,636.4107,1081.4624,0.16117217,0.6897224,-1.1646441,1322.4624
1037,13221701,2,636.4107,1075.4648,0.16166057,0.6897224,-1.1646441,1316.4648
1038,13221705,2,636.4107,1069.4673,0.16214897,0.6897224,-1.1646441,1310.4673
1039,13221709,2,636.4107,1062.4701,0.16239317,0.6897224,-1.1646441,1303.4701
1040,13221714,2,636.4107,1057.4722,0.16263737,0.6897224,-1.1646441,1298.4722
1041,13221717,2,636.4107,1051.4746,0.16312577,0.66812325,-1.1803454,1292.4746
1042,13221722,2,636.4107,1045.477,0.16336997,0.66812325,-1.1803454,1286.477
1043,13221726,2,636.4107,1039.4795,0.16361417,0.66812325,-1.1803454,1280.4795
1044,13221730,2,636.4107,1033.4819,0.16385837,0.66812325,-1.1803454,1274.4819
1045,13221734,2,636.4107,1026.4847,0.16410257,0.66812325,-1.1803454,1267.4847
1046,13221739,2,636.4107,1020.4872,0.16434677,0.66812325,-1.1803454,1261.4872
1047,13221743,2,635.4117,1013.4901,0.16459097,0.66812325,-1.1803454,1254.4901
1048,13221747,2,635.4117,1006.4929,0.16483517,0.66812325,-1.1803454,1247.4929
1049,13221751,2,635.4117,1000.49536,0.16507937,0.66812325,-1.1803454,1241.4954
1050,13221755,2,635.4117,994.4978,0.16532357,0.66812325,-1.1803454,1235.4978
1051,13221759,2,635.4117,987.5006,0.16556777,0.66812325,-1.1803454,1228.5006
1052,13221763,2,635.4117,981.50305,0.16581197,0.66812325,-1.1803454,1222.503
1053,13221767,2,635.4117,974.50586,0.16605617,0.66812325,-1.1803454,1215.5059
1054,13221772,2,635.4117,968.5083,0.16630037,0.66812325,-1.1803454,1209.5083
1055,13221776,2,635.4117,962.51074,0.16654457,0.66812325,-1.1803454,1203.5107
1056,13221780,2,635.4117,956.5132,0.16678877,0.66812325,-1.1803454,1197.5132
1057,13221784,2,634.4126,950.5156,0.16703297,0.66812325,-1.1803454,1191.5156
1058,13221788,2,634.4126,945.5177,0.16727717,0.66812325,-1.1803454,1186.5177
1059,13221793,2,634.4126,940.5198,0.16752137,0.66812325,-1.1803454,1181.5198
1060,13221797,2,634.4126,935.5217,0.16776557,0.66812325,-1.1803454,1176.5217
1061,13221801,2,634.4126,931.52344,0.16800977,0.66812325,-1.1803454,1172.5234
1062,13221805,2,634.4126,926.5254,0.16825397,0.6520859,-1.1716579,1167.5254
1063,13221809,2,633.4135,921.52747,0.16849817,0.6520859,-1.1716579,1162.5275
1064,13221813,2,633.4135,916.5294,0.16874237,0.6520859,-1.1716579,1157.5294
1065,13221817,2,633.4135,912.5311,0.16898657,0.6520859,-1.1716579,1153.5311
1066,13221822,2,632.4144,907.5331,0.16923077,0.6520859,-1.1716579,1148.5331
1067,13221826,2,632.4144,902.53516,0.16947497,0.6520859,-1.1716579,1143.5352
1068,13221830,2,631.41534,897.53723,0.16971917,0.6520859,-1.1716579,1138.5372
1069,13221834,2,631.41534,893.5388,0.16996337,0.6520859,-1.1716579,1134.5388
1070,13221838,2,630.41626,888.5409,0.17020757,0.64656615,-1.1970406,1129.5409
1071,13221843,2,629.41724,883.54285,0.17045178,0.64656615,-1.1970406,1124.5428
1072,13221847,2,628.41815,878.5449,0.17069598,0.64656615,-1.1970406,1119.5449
1073,13221851,2,628.41815,873.547,0.17094018,0.64656615,-1.1970406,1114.547
1074,13221855,2,627.41907,868.54895,0.17118438,0.64656615,-1.1970406,1109.549
1075,13221859,2,626.42,863.551,0.17142858,0.64656615,-1.1970406,1104.551
1076,13221864,2,626.42,858.5531,0.17167278,0.64656615,-1.1970406,1099.5531
1077,13221867,2,625.4209,853.55505,0.17191698,0.64656615,-1.1970406,1094.555
1078,13221872,2,625.4209,849.55664,0.17216118,0.64656615,-1.1970406,1090.5566
1079,13221876,2,624.4218,844.5587,0.17240538,0.6520859,-1.1716579,1085.5587
1080,13221880,2,623.4227,840.5603,0.17264958,0.6520859,-1.1716579,1081.5603
1081,13221884,2,623.4227,835.5624,0.17289378,0.6520859,-1.1716579,1076.5624
1082,13221888,2,622.4237,831.56396,0.17313798,0.6520859,-1.1716579,1072.564
1083,13221893,2,621.4246,826.56604,0.17338218,0.6520859,-1.1716579,1067.566
1084,13221897,2,621.4246,822.5676,0.17362638,0.6520859,-1.1716579,1063.5676
1085,13221901,2,620.42554,817.5697,0.17387058,0.6520859,-1.1716579,1058.5697
1086,13221905,2,619.42645,813.5713,0.17411478,0.6520859,-1.1716579,1054.5713
1087,13221909,2,618.42737,808.57336,0.17435898,0.6520859,-1.1716579,1049.5734
1088,13221913,2,617.4283,803.57544,0.17460318,0.6520859,-1.1716579,1044.5754
1089,13221917,2,617.4283,799.577,0.17484738,0.6520859,-1.1716579,1040.577
1090,13221922,2,616.42926,794.5791,0.17484738,0.6520859,-1.1716579,1035.5791
1091,13221926,2,616.42926,789.58105,0.17484738,0.657962,-1.146914,1030.581
1092,13221930,2,616.42926,785.58276,0.17484738,0.657962,-1.146914,1026.5828
1093,13221934,2,615.4302,781.58435,0.17484738,0.6421853,-1.1373129,1022.58435
1094,13221938,2,615.4302,777.58594,0.17484738,0.6421853,-1.1373129,1018.58594
1095,13221943,2,615.4302,773.5876,0.17484738,0.657962,-1.146914,1014.5876
1096,13221947,2,614.4311,769.58923,0.17484738,0.657962,-1.146914,1010.58923
1097,13221951,2,614.4311,765.5908,0.17509158,0.657962,-1.146914,1006.5908
1098,13221955,2,613.432,761.59247,0.17509158,0.657962,-1.146914,1002.59247
1099,13221959,2,612.4329,756.5945,0.17509158,0.657962,-1.146914,997.5945
1100,13221963,2,612.4329,752.5961,0.17509158,0.657962,-1.146914,993.5961
1101,13221967,2,611.43384,747.59814,0.17509158,0.657962,-1.146914,988.59814
1102,13221972,2,611.43384,743.5998,0.17509158,0.657962,-1.146914,984.5998
1103,13221976,2,610.4348,738.6018,0.17509158,0.657962,-1.146914,979.6018
1104,13221980,2,610.4348,733.6038,0.17533578,0.6421853,-1.1373129,974.6038
1105,13221984,2,610.4348,728.60583,0.17533578,0.6486136,-1.1128287,969.60583
1106,13221989,2,610.4348,724.6075,0.17533578,0.6486136,-1.1128287,965.6075
1107,13221993,2,610.4348,719.6095,0.17533578,0.6486136,-1.1128287,960.6095
1108,13221997,2,610.4348,715.61115,0.17533578,0.6486136,-1.1128287,956.61115
1109,13222001,2,610.4348,711.6128,0.17533578,0.6486136,-1.1128287,952.6128
1110,13222005,2,610.4348,707.6144,0.17533578,0.6486136,-1.1128287,948.6144
1111,13222009,2,610.4348,704.6156,0.17533578,0.6486136,-1.1128287,945.6156
1112,13222013,2,610.4348,700.61725,0.17533578,0.6486136,-1.1128287,941.61725
1113,13222017,2,610.4348,696.6189,0.17533578,0.6486136,-1.1128287,937.6189
1114,13222022,2,609.4357,692.6205,0.17533578,0.65538615,-1.0890396,933.6205
1115,13222026,2,609.4357,688.62213,0.17533578,0.65538615,-1.0890396,929.62213
1116,13222030,2,609.4357,684.6237,0.17533578,0.65538615,-1.0890396,925.6237
1117,13222034,2,609.4357,679.6258,0.17533578,0.65538615,-1.0890396,920.6258
1118,13222038,2,609.4357,674.6278,0.17533578,0.65538615,-1.0890396,915.6278
1119,13222043,2,609.4357,670.62946,0.17533578,0.65538615,-1.0890396,911.62946
1120,13222047,2,609.4357,665.6315,0.17557998,0.65538615,-1.0890396,906.6315
1121,13222051,2,609.4357,661.6331,0.17557998,0.65538615,-1.0890396,902.6331
1122,13222055,2,609.4357,657.6347,0.17557998,0.65538615,-1.0890396,898.6347
1123,13222059,2,609.4357,653.63635,0.17557998,0.66249245,-1.0659496,894.63635
1124,13222063,2,609.4357,649.63794,0.17557998,0.64745224,-1.054708,890.63794
1125,13222067,2,608.43665,645.6396,0.17582418,0.64745224,-1.054708,886.6396
1126,13222072,2,608.43665,642.6408,0.17606838,0.64745224,-1.054708,883.6408
1127,13222076,2,608.43665,638.64246,0.17606838,0.64745224,-1.054708,879.64246
1128,13222080,2,608.43665,634.64404,0.17606838,0.66249245,-1.0659496,875.64404
1129,13222084,2,608.43665,631.64526,0.17631258,0.64745224,-1.054708,872.64526
1130,13222088,2,608.43665,627.6469,0.17631258,0.64745224,-1.054708,868.6469
1131,13222093,2,607.43756,623.6485,0.17631258,0.64745224,-1.054708,864.6485
1132,13222097,2,607.43756,618.6506,0.17631258,0.64745224,-1.054708,859.6506
1133,13222101,2,606.4385,614.65216,0.17631258,0.64745224,-1.054708,855.65216
1134,13222105,2,606.4385,609.65424,0.17655678,0.64745224,-1.054708,850.65424
1135,13222109,2,606.4385,605.6558,0.17655678,0.64745224,-1.054708,846.6558
1136,13222113,2,605.4394,601.6575,0.17655678,0.64745224,-1.054708,842.6575
1137,13222117,2,605.4394,597.6591,0.17655678,0.64745224,-1.054708,838.6591
1138,13222122,2,605.4394,593.6607,0.17655678,0.64745224,-1.054708,834.6607
1139,13222126,2,604.4403,589.66235,0.17655678,0.64745224,-1.054708,830.66235
1140,13222130,2,604.4403,585.66394,0.17655678,0.66249245,-1.0659496,826.66394
1141,13222134,2,604.4403,581.6656,0.17655678,0.66249245,-1.0659496,822.6656
1142,13222138,2,603.4413,578.6668,0.17655678,0.66249245,-1.0659496,819.6668
1143,13222143,2,603.4413,574.66846,0.17655678,0.66249245,-1.0659496,815.66846
1144,13222147,2,602.4422,570.67004,0.17655678,0.66249245,-1.0659496,811.67004
1145,13222151,2,602.4422,566.6717,0.17680098,0.66249245,-1.0659496,807.6717
1146,13222155,2,602.4422,562.67334,0.17680098,0.66249245,-1.0659496,803.67334
1147,13222159,2,602.4422,557.67535,0.17680098,0.66249245,-1.0659496,798.67535
1148,13222163,2,601.4431,552.67737,0.17680098,0.66249245,-1.0659496,793.67737
1149,13222167,2,601.4431,547.6794,0.17680098,0.66249245,-1.0659496,788.6794
1150,13222172,2,601.4431,543.681,0.17680098,0.66249245,-1.0659496,784.681
1151,13222176,2,601.4431,538.68304,0.17680098,0.66249245,-1.0659496,779.68304
1152,13222180,2,600.44403,533.6851,0.17680098,0.66249245,-1.0659496,774.6851
1153,13222184,2,600.44403,529.6867,0.17680098,0.66249245,-1.0659496,770.6867
1154,13222188,2,601.4431,524.6888,0.17680098,0.66249245,-1.0659496,765.6888
1155,13222192,2,601.4431,520.69037,0.17680098,0.66249245,-1.0659496,761.69037
1156,13222197,2,601.4431,516.692,0.17680098,0.66249245,-1.0659496,757.692
1157,13222201,2,601.4431,512.6936,0.17680098,0.66249245,-1.0659496,753.6936
1158,13222205,2,601.4431,508.69525,0.17680098,0.66249245,-1.0659496,749.69525
1159,13222209,2,601.4431,504.6969,0.17680098,0.66249245,-1.0659496,745.6969
1160,13222213,2,601.4431,500.6985,0.17680098,0.66249245,-1.0659496,741.6985
1161,13222217,2,601.4431,495.70056,0.17680098,0.66249245,-1.0659496,736.70056
1162,13222222,2,602.4422,490.70258,0.17680098,0.66249245,-1.0659496,731.7026
1163,13222226,2,602.4422,485.7046,0.17680098,0.66249245,-1.0659496,726.7046
1164,13222230,2,603.4413,480.7066,0.17680098,0.66249245,-1.0659496,721.7066
1165,13222234,2,603.4413,475.70868,0.17680098,0.66249245,-1.0659496,716.7087
1166,13222238,2,604.4403,469.71112,0.17680098,0.66249245,-1.0659496,710.7111
1167,13222242,2,605.4394,464.71313,0.17680098,0.66249245,-1.0659496,705.71313
1168,13222247,2,606.4385,459.71515,0.17704518,0.66249245,-1.0659496,700.71515
1169,13222251,2,606.4385,454.71722,0.17704518,0.66249245,-1.0659496,695.7172
1170,13222255,2,607.43756,450.7188,0.17704518,0.66249245,-1.0659496,691.7188
1171,13222259,2,607.43756,446.72046,0.17704518,0.66249245,-1.0659496,687.72046
1172,13222263,2,608.43665,441.72247,0.17704518,0.66249245,-1.0659496,682.7225
1173,13222267,2,608.43665,437.72412,0.17704518,0.66249245,-1.0659496,678.7241
1174,13222272,2,608.43665,433.7257,0.17704518,0.66249245,-1.0659496,674.7257
1175,13222276,2,609.4357,428.72778,0.17704518,0.65538615,-1.0890396,669.7278
1176,13222280,2,609.4357,424.72937,0.17704518,0.65538615,-1.0890396,665.7294
1177,13222284,2,609.4357,419.73145,0.17704518,0.65538615,-1.0890396,660.73145
1178,13222288,2,610.4348,415.73303,0.17704518,0.65538615,-1.0890396,656.73303
1179,13222292,2,610.4348,411.73468,0.17704518,0.65538615,-1.0890396,652.7347
1180,13222297,2,611.43384,406.7367,0.17704518,0.65538615,-1.0890396,647.7367
1181,13222300,2,611.43384,402.73834,0.17704518,0.65538615,-1.0890396,643.73834
1182,13222305,2,611.43384,398.73993,0.17728938,0.65538615,-1.0890396,639.7399
1183,13222309,2,612.4329,394.74158,0.17753358,0.65538615,-1.0890396,635.7416
1184,13222313,2,612.4329,390.74323,0.17753358,0.65538615,-1.0890396,631.7432
1185,13222317,2,612.4329,387.74445,0.17753358,0.65538615,-1.0890396,628.74445
1186,13222322,2,613.432,383.74603,0.17777778,0.65538615,-1.0890396,624.74603
1187,13222326,2,613.432,380.74725,0.17777778,0.66249245,-1.0659496,621.74725
1188,13222330,2,613.432,376.7489,0.17777778,0.66249245,-1.0659496,617.7489
1189,13222334,2,613.432,373.75012,0.17777778,0.65538615,-1.0890396,614.7501
1190,13222338,2,614.4311,370.75134,0.17777778,0.65538615,-1.0890396,611.75134
1191,13222343,2,614.4311,366.75293,0.17777778,0.65538615,-1.0890396,607.7529
1192,13222347,2,614.4311,362.75458,0.17777778,0.65538615,-1.0890396,603.7546
1193,13222350,2,614.4311,358.75623,0.17777778,0.65538615,-1.0890396,599.7562
1194,13222355,2,614.4311,354.7578,0.17777778,0.65538615,-1.0890396,595.7578
1195,13222359,2,614.4311,350.75946,0.17777778,0.65538615,-1.0890396,591.75946
1196,13222363,2,615.4302,346.7611,0.17777778,0.65538615,-1.0890396,587.7611
1197,13222367,2,615.4302,342.7627,0.17802198,0.65538615,-1.0890396,583.7627
1198,13222372,2,615.4302,338.76434,0.17826618,0.65538615,-1.0890396,579.76434
1199,13222376,2,616.42926,334.76593,0.17851038,0.640119,-1.0781305,575.7659
1200,13222380,2,617.4283,330.76758,0.17875458,0.640119,-1.0781305,571.7676
1201,13222384,2,617.4283,326.76923,0.17899878,0.640119,-1.0781305,567.7692
1202,13222388,2,618.42737,323.77045,0.17924298,0.6331261,-1.1022872,564.77045
1203,13222392,2,619.42645,320.77167,0.17948718,0.6331261,-1.1022872,561.77167
1204,13222397,2,620.42554,317.7729,0.17973138,0.6331261,-1.1022872,558.7729
1205,13222401,2,621.4246,314.7741,0.17997558,0.6331261,-1.1022872,555.7741
1206,13222405,2,622.4237,310.7757,0.18021978,0.6331261,-1.1022872,551.7757
1207,13222409,2,623.4227,307.77692,0.18046398,0.6331261,-1.1022872,548.7769
1208,13222413,2,624.4218,303.77856,0.18046398,0.62648475,-1.127175,544.77856
1209,13222417,2,626.42,300.7798,0.18070818,0.62648475,-1.127175,541.7798
1210,13222422,2,627.41907,296.78137,0.18095239,0.62648475,-1.127175,537.7814
1211,13222426,2,628.41815,292.78302,0.18095239,0.62648475,-1.127175,533.783
1212,13222430,2,630.41626,288.78467,0.18095239,0.62648475,-1.127175,529.78467
1213,13222434,2,631.41534,284.78625,0.18095239,0.62648475,-1.127175,525.78625
1214,13222438,2,633.4135,280.7879,0.18119659,0.62648475,-1.127175,521.7879
1215,13222442,2,634.4126,276.78955,0.18119659,0.62648475,-1.127175,517.78955
1216,13222447,2,635.4117,272.79114,0.18119659,0.62648475,-1.127175,513.79114
1217,13222450,2,637.4098,268.7928,0.18144079,0.62648475,-1.127175,509.7928
1218,13222455,2,638.4089,264.7944,0.18168499,0.62648475,-1.127175,505.7944
1219,13222459,2,639.40796,260.79602,0.18168499,0.62648475,-1.127175,501.79602
1220,13222463,2,640.40704,257.79724,0.18168499,0.62648475,-1.127175,498.79724
1221,13222467,2,642.4052,254.79846,0.18192919,0.62648475,-1.127175,495.79846
1222,13222472,2,643.40424,251.79968,0.18217339,0.62020653,-1.1527865,492.79968
1223,13222476,2,644.4033,248.8009,0.18217339,0.62020653,-1.1527865,489.8009
1224,13222480,2,645.4024,245.80212,0.18241759,0.62020653,-1.1527865,486.80212
1225,13222484,2,646.4015,242.80334,0.18266179,0.62020653,-1.1527865,483.80334
1226,13222488,2,647.4006,240.80414,0.18266179,0.62020653,-1.1527865,481.80414
1227,13222492,2,648.39966,237.80536,0.18266179,0.62020653,-1.1527865,478.80536
1228,13222497,2,649.3987,234.80658,0.18266179,0.62020653,-1.1527865,475.80658
1229,13222501,2,651.39685,231.8078,0.18266179,0.6143028,-1.1791098,472.8078
1230,13222505,2,652.39594,229.80862,0.18266179,0.6143028,-1.1791098,470.80862
1231,13222509,2,654.3941,225.81024,0.18266179,0.62020653,-1.1527865,466.81024
1232,13222513,2,655.3932,222.81146,0.18266179,0.62020653,-1.1527865,463.81146
1233,13222517,2,657.3913,218.81308,0.18266179,0.62020653,-1.1527865,459.81308
1234,13222521,2,659.38947,215.8143,0.18266179,0.62020653,-1.1527865,456.8143
1235,13222526,2,661.38763,211.81595,0.18266179,0.62020653,-1.1527865,452.81595
1236,13222530,2,663.38574,208.81714,0.18290599,0.62020653,-1.1527865,449.81714
1237,13222534,2,664.3848,205.81836,0.18290599,0.62648475,-1.127175,446.81836
1238,13222538,2,666.383,203.81918,0.18290599,0.62648475,-1.127175,444.81918
1239,13222542,2,668.3811,200.8204,0.18290599,0.62648475,-1.127175,441.8204
1240,13222547,2,670.3793,198.82123,0.18290599,0.62648475,-1.127175,439.82123
1241,13222550,2,672.37744,196.82202,0.18290599,0.62648475,-1.127175,437.82202
1242,13222555,2,674.3756,193.82324,0.18290599,0.62648475,-1.127175,434.82324
1243,13222559,2,676.3737,191.82407,0.18290599,0.62648475,-1.127175,432.82407
1244,13222563,2,678.3719,189.82486,0.18290599,0.62648475,-1.127175,430.82486
1245,13222567,2,679.371,188.82529,0.18290599,0.62648475,-1.127175,429.8253
1246,13222571,2,681.3691,186.82608,0.18290599,0.62648475,-1.127175,427.82608
1247,13222576,2,683.36725,184.8269,0.18290599,0.62648475,-1.127175,425.8269
1248,13222580,2,685.3654,182.82773,0.18290599,0.62648475,-1.127175,423.82773
1249,13222584,2,687.3635,181.82812,0.18290599,0.62648475,-1.127175,422.82812
1250,13222588,2,689.3617,179.82895,0.18290599,0.62648475,-1.127175,420.82895
1251,13222592,2,691.35986,177.82974,0.18290599,0.62648475,-1.127175,418.82974
1252,13222597,2,693.35803,176.83017,0.18290599,0.62648475,-1.127175,417.83017
1253,13222600,2,694.35706,174.83096,0.18290599,0.62648475,-1.127175,415.83096
1254,13222605,2,696.3552,173.83139,0.18290599,0.62648475,-1.127175,414.8314
1255,13222609,2,698.3534,171.83218,0.18290599,0.6108661,-1.1164619,412.83218
1256,13222613,2,700.3515,170.83258,0.18290599,0.6108661,-1.1164619,411.83258
1257,13222617,2,701.3506,168.8334,0.18290599,0.6108661,-1.1164619,409.8334
1258,13222621,2,703.34875,167.8338,0.18290599,0.6108661,-1.1164619,408.8338
1259,13222626,2,705.3469,166.83423,0.18290599,0.62648475,-1.127175,407.83423
1260,13222630,2,707.34503,164.83502,0.18290599,0.62648475,-1.127175,405.83502
1261,13222634,2,709.3432,163.83545,0.18290599,0.62648475,-1.127175,404.83545
1262,13222638,2,711.3414,162.83585,0.18290599,0.62648475,-1.127175,403.83585
1263,13222642,2,713.3395,161.83624,0.18290599,0.62020653,-1.1527865,402.83624
1264,13222646,2,715.33765,159.83707,0.18290599,0.62020653,-1.1527865,400.83707
1265,13222650,2,718.3349,158.83746,0.18290599,0.62020653,-1.1527865,399.83746
1266,13222655,2,720.333,157.83789,0.18290599,0.62020653,-1.1527865,398.8379
1267,13222659,2,723.33026,156.83829,0.18290599,0.60437495,-1.1425287,397.8383
1268,13222663,2,725.3284,155.83868,0.18290599,0.60437495,-1.1425287,396.83868
1269,13222667,2,728.3256,153.83951,0.18290599,0.60437495,-1.1425287,394.8395
1270,13222671,2,730.3238,152.8399,0.18290599,0.60437495,-1.1425287,393.8399
1271,13222676,2,733.321,151.8403,0.18290599,0.6108661,-1.1164619,392.8403
1272,13222680,2,735.31915,150.84073,0.18290599,0.6108661,-1.1164619,391.84073
1273,13222684,2,738.3164,149.84113,0.18290599,0.6108661,-1.1164619,390.84113
1274,13222688,2,741.3136,148.84152,0.18290599,0.6108661,-1.1164619,389.84152
1275,13222692,2,744.31085,147.84195,0.18290599,0.61772853,-1.0911592,388.84195
1276,13222697,2,746.30896,146.84235,0.18290599,0.61772853,-1.0911592,387.84235
1277,13222700,2,748.3071,145.84274,0.18290599,0.61772853,-1.0911592,386.84274
1278,13222705,2,751.3043,145.84274,0.18290599,0.61772853,-1.0911592,386.84274
1279,13222709,2,753.3025,144.84317,0.18315019,0.61772853,-1.0911592,385.84317
1280,13222713,2,755.30066,144.84317,0.18315019,0.6249498,-1.0666268,385.84317
1281,13222717,2,756.29974,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1282,13222721,2,758.29785,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1283,13222726,2,760.296,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1284,13222730,2,761.2951,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1285,13222734,2,763.2933,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1286,13222738,2,765.2914,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1287,13222742,2,766.29047,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1288,13222746,2,768.28864,143.84357,0.18339439,0.6249498,-1.0666268,384.84357
1289,13222750,2,770.2868,144.84317,0.18339439,0.6249498,-1.0666268,385.84317
1290,13222755,2,772.2849,144.84317,0.18339439,0.6249498,-1.0666268,385.84317
1291,13222759,2,775.28217,144.84317,0.18339439,0.6249498,-1.0666268,385.84317
1292,13222763,2,778.27936,144.84317,0.18339439,0.6249498,-1.0666268,385.84317
1293,13222767,2,780.2775,144.84317,0.18339439,0.6249498,-1.0666268,385.84317
1294,13222771,2,783.2748,145.84274,0.18339439,0.6249498,-1.0666268,386.84274
1295,13222776,2,786.272,145.84274,0.18339439,0.6249498,-1.0666268,386.84274
1296,13222780,2,789.2692,145.84274,0.18339439,0.6249498,-1.0666268,386.84274
1297,13222784,2,792.2664,146.84235,0.18339439,0.6249498,-1.0666268,387.84235
1298,13222788,2,794.2646,146.84235,0.18339439,0.6249498,-1.0666268,387.84235
